"","min_connectivity_min","min_connectivity_average","avg_connectivity_min","avg_connectivity_average","n_samples","rmse","consistency_location","consistency_angles"
"89",0.15,0.232136720504592,0.183333333333333,0.343261848606421,15,0.416461186292119,0.814302918894325,0.794490996090248
"90",0,0.00416666666666667,0.05,0.0982966270593039,15,0.562670183783673,0.868065712579717,0.850055713047141
"91",0,0.00555555555555556,0.25,0.274446654478926,15,0.277145358908393,0.834999995877465,0.814572024313507
"92",0,0,0.0333333333333334,0.14614695477365,15,0.360456011178106,0.900845718231093,0.844720318314915
"93",0,0.14661471692254,0.133333333333333,0.182204905640847,15,0.285865229733054,0.887362720687701,0.82663631215644
"94",0,0,0.1,0.17232690306154,15,0.68168487709708,0.88245762161526,0.816274132739882
"95",0,0.00138888888888889,0.0666666666666667,0.107303293760242,15,0.413088573416067,0.922313649452277,0.870428165211135
"96",0,0.061341681234051,0.0333333333333334,0.077537395678943,15,0.369796682644369,0.881791836146802,0.849777253527835
"97",0,0,0.116666666666667,0.176174315732795,15,0.382844209260326,0.876057733096681,0.854731191784051
"98",0,0,0.0166666666666667,0.0810604021218542,15,0.472056050268361,0.915519980365028,0.883291324398235
"99",0,0.1,0.0833333333333333,0.287076231146017,15,0.291829577345224,0.895380016775977,0.802051076182229
"100",0,0,0.183333333333333,0.295178977308901,15,0.778354415811491,0.878674018013624,0.791109422162483
"101",0,0.001,0.116666666666667,0.189106203213718,15,0.705743549208759,0.895017609728831,0.829577581414083
"102",0,0.0312772124695057,0.1,0.137005392372909,15,0.232769894725896,0.87935355493625,0.847178890110898
"103",0,0.0222222222222222,0.116666666666667,0.200014711241301,15,0.596229843501602,0.859773679163589,0.830753979836271
"104",0.1,0.129520602772138,0.216666666666667,0.260127654003976,15,0.363731789758465,0.844330165376293,0.832214604870725
"105",0,0.0166666666666667,0.1,0.145721606703857,15,0.601574199260809,0.873997685219915,0.83035635386179
"106",0,0.0161900753465172,0.266666666666667,0.346486664823724,15,0.317856620935507,0.843949227704941,0.810861537740604
"107",0,0,0,0.00764488808158752,15,0.388019326496109,0.934558723897861,0.901997705664747
"108",0,0,0.0333333333333333,0.0856292347232211,15,0.582076791392374,0.909495856216764,0.854847933027172
"109",0,0.00138888888888889,0.0333333333333333,0.0826042355333445,15,0.29391151387166,0.905239882663555,0.858460246507901
"110",0,0.0222222222222222,0.25,0.302073345847374,15,0.484102980790157,0.850181795407929,0.801409354504877
"111",0,0.003,0.0333333333333333,0.0776808564647201,15,0.454844891851752,0.905508101315014,0.864706656281179
"112",0,0.00277777777777778,0.05,0.0701844667205963,15,0.604193885168207,0.912555573938288,0.879369839529771
"113",0,0.148197389226632,0.05,0.188616197392774,15,0.548047362967212,0.87593881780952,0.819399936243806
"114",0,0,0.283333333333333,0.363998539027394,15,0.371817323954633,0.889128921736611,0.825271032528292
"115",0,0.0333333333333333,0.1,0.181823722916998,15,0.288630246711945,0.864061615395917,0.840815293880571
"116",0.05,0.10613413037186,0.266666666666667,0.377477144312564,15,0.510795972701372,0.833331790308002,0.801063936216274
"117",0,0.00555555555555556,0.266666666666667,0.352187878756786,15,0.419241560961483,0.91776970906151,0.845668358581048
"118",0.1,0.285709275164798,0.216666666666667,0.401595089129025,15,0.627361573647087,0.813276281639417,0.793952870191521
"119",0,0,0,0.0389613805442252,15,0.480096421042108,0.952366589286703,0.884144559696579
"120",0,0.00555555555555556,0.05,0.132915682922882,15,0.561395184976682,0.90144458496146,0.838048807821196
"121",0,0.0774948974278318,0.183333333333333,0.263100856152339,15,0.279945018245315,0.863186732331486,0.836680848744309
"122",0,0.0444444444444444,0.266666666666667,0.445237465692557,15,0.292529024044876,0.838146798802159,0.796912624210495
"123",0,0.00165868924780839,0.2,0.270334918613233,15,0.457931949864939,0.873817197263016,0.831040857279025
"124",0,0.0832406376308216,0.216666666666667,0.277467237464666,15,0.510813070439275,0.849410746258031,0.841928097653675
"125",0,0.0266182658193218,0.15,0.205645269861237,15,0.330043135614457,0.887424653833362,0.834961726010788
"126",0,0.019344726708716,0.25,0.278616899852494,15,0.419652633990252,0.835723936368488,0.835890509359424
"127",0,0,0.0166666666666667,0.0243678853023148,15,0.55442045944102,0.930054598519973,0.903277518311895
"128",0,0.0524467542212413,0.1,0.15997321600777,15,0.665450115949574,0.894272653272486,0.852446158508487
"129",0.15,0.240932124300521,0.25,0.434535993691306,15,0.760555068351078,0.814393102083414,0.767975077335056
"130",0,0.0555555555555556,0.133333333333333,0.227921016565884,15,0.20956863431395,0.867649886721535,0.815116771659375
"131",0,0.0994774913783243,0.266666666666667,0.47874275250313,15,0.442529958373257,0.820197777397175,0.786263351984659
"132",0,0.0678104907233171,0.0333333333333334,0.186051471957736,15,0.330441090245012,0.892419072905933,0.83001588166754
"133",0.05,0.134524263222649,0.216666666666667,0.288917444012658,15,0.50213836112488,0.851961049425306,0.818382314904625
"134",0.1,0.188725348602651,0.166666666666667,0.341838771379098,15,0.774604281539402,0.841968000057708,0.792338849190048
"135",0,0.0611111111111111,0.2,0.274375603155314,15,0.375427660529671,0.802006867091941,0.781597930344642
"136",0,0.0471813371506627,0.116666666666667,0.181372035694638,15,0.541083007851337,0.867500497611669,0.826942047803376
"137",0,0.0902553705134158,0.6,0.648057980709119,15,0.544832027004317,0.826414582642187,0.759925123748861
"138",0.05,0.0680555555555556,0.116666666666667,0.153972780451535,15,0.312840999460632,0.864733682964573,0.852142165449387
"139",0,0,0.05,0.0932369788657906,15,0.355049148357935,0.900962068247675,0.86901264472294
"140",0,0.019344726708716,0.0833333333333333,0.165598213186919,15,0.292646753913654,0.856051633385601,0.838667719724485
"141",0,0,0,0.00514887250119565,15,0.457770059680077,0.934177178070492,0.893304014610634
"142",0.05,0.143649120597463,0.433333333333333,0.512125165761559,15,0.379162000950173,0.817804947108942,0.805651017524836
"143",0.15,0.202111469239459,0.25,0.31827358957319,15,0.634873787939133,0.847018490221799,0.828586139386227
"144",0,0.0440883142216034,0.316666666666667,0.358933931053401,15,0.330712820859837,0.805099594535691,0.800188429787566
"145",0.05,0.119076713240274,0.116666666666667,0.283583424783255,15,0.47822683844445,0.776089869086352,0.737930271112984
"146",0,0.138888888888889,0.133333333333333,0.247522137199019,15,0.673840564606542,0.869384899995683,0.82961740196346
